"sku","website_id","name","cost","price","msrp","special_price","special_from_date","special_to_date","tier_price:ALL GROUPS","tier_price:NOT LOGGED IN","tier_price:General","tier_price:Wholesale","tier_price:Retailer"
"WJ07-XL-Orange",0,"Inez Full Zip Jacket-XL-Orange",,59,,,,,,,,,
"WJ07-XL-Purple",0,"Inez Full Zip Jacket-XL-Purple",,59,,,,,,,,,
"WJ07-XL-Red",0,"Inez Full Zip Jacket-XL-Red",,59,,,,,,,,,
"WJ07-XS-Orange",0,"Inez Full Zip Jacket-XS-Orange",,59,,,,,,,,,
"WJ07-XS-Purple",0,"Inez Full Zip Jacket-XS-Purple",,59,,,,,,,,,
"WJ07-XS-Red",0,"Inez Full Zip Jacket-XS-Red",,59,,,,,,,,,
"WJ08-L-Gray",0,"Adrienne Trek Jacket-L-Gray",,57,,,,,,,,,
"WJ08-L-Orange",0,"Adrienne Trek Jacket-L-Orange",,57,,,,,,,,,
"WJ08-L-Purple",0,"Adrienne Trek Jacket-L-Purple",,57,,,,,,,,,
"WJ08-M-Gray",0,"Adrienne Trek Jacket-M-Gray",,57,,,,,,,,,
"WJ08-M-Orange",0,"Adrienne Trek Jacket-M-Orange",,57,,,,,,,,,
"WJ08-M-Purple",0,"Adrienne Trek Jacket-M-Purple",,57,,,,,,,,,
"WJ08-S-Gray",0,"Adrienne Trek Jacket-S-Gray",,57,,,,,,,,,
"WJ08-S-Orange",0,"Adrienne Trek Jacket-S-Orange",,57,,,,,,,,,
"WJ08-S-Purple",0,"Adrienne Trek Jacket-S-Purple",,57,,,,,,,,,
"WJ08-XL-Gray",0,"Adrienne Trek Jacket-XL-Gray",,57,,,,,,,,,
"WJ08-XL-Orange",0,"Adrienne Trek Jacket-XL-Orange",,57,,,,,,,,,
"WJ08-XL-Purple",0,"Adrienne Trek Jacket-XL-Purple",,57,,,,,,,,,
"WJ08-XS-Gray",0,"Adrienne Trek Jacket-XS-Gray",,57,,,,,,,,,
"WJ08-XS-Orange",0,"Adrienne Trek Jacket-XS-Orange",,57,,,,,,,,,
"WJ08-XS-Purple",0,"Adrienne Trek Jacket-XS-Purple",,57,,,,,,,,,
"WJ09-M-Blue",0,"Jade Yoga Jacket-M-Blue",,32,,,,,,,,,
"WJ09-M-Gray",0,"Jade Yoga Jacket-M-Gray",,32,,,,,,,,,
"WJ09-S-Blue",0,"Jade Yoga Jacket-S-Blue",,32,,,,,,,,,
"WJ09-S-Gray",0,"Jade Yoga Jacket-S-Gray",,32,,,,,,,,,
"WJ09-S-Green",0,"Jade Yoga Jacket-S-Green",,32,,,,,,,,,
"WJ09-XS-Blue",0,"Jade Yoga Jacket-XS-Blue",,32,,,,,,,,,
"WJ09-XS-Gray",0,"Jade Yoga Jacket-XS-Gray",,32,,,,,,,,,
"WJ09-XS-Green",0,"Jade Yoga Jacket-XS-Green",,32,,,,,,,,,
"24-WG080",0,"Sprite Yoga Companion Kit",,,,,,,,,,,
"MH01",0,"Chaz Kangeroo Hoodie",,52,,,,,,,,,
"MH02",0,"Teton Pullover Hoodie",,70,,,,,,,,,
"MH03",0,"Bruno Compete Hoodie",,63,,,,,,,,,
"MH04",0,"Frankie  Sweatshirt",,60,,,,,,,,,
"MH05",0,"Hollister Backyard Sweatshirt",,52,,,,,,,,,
"MH06",0,"Stark Fundamental Hoodie",,42,,,,,,,,,
"MH07",0,"Hero Hoodie",,54,,,,,,,,,
"MH08",0,"Oslo Trek Hoodie",,42,,,,,,,,,
"MH09",0,"Abominable Hoodie",,69,,,,,,,,,
"MH10",0,"Mach Street Sweatshirt ",,62,,,,,,,,,
"MH11",0,"Grayson Crewneck Sweatshirt ",,64,,,,,,,,,
"MH12",0,"Ajax Full-Zip Sweatshirt ",,69,,,,,,,,,
"MH13",0,"Marco Lightweight Active Hoodie",,74,,,,,,,,,
"MJ01",0,"Beaumont Summit Kit",,42,,,,,,,,,
"MJ02",0,"Hyperion Elements Jacket",,51,,,,,,,,,
"MJ03",0,"Montana Wind Jacket",,49,,,,,,,,,
"MJ04",0,"Kenobi Trail Jacket",,47,,,,,,,,,
"MJ06",0,"Jupiter All-Weather Trainer ",,56.99,,,,,,,,,
"MJ07",0,"Orion Two-Tone Fitted Jacket",,72,,,,,,,,,
"MJ08",0,"Lando Gym Jacket",,99,,,,,,,,,
"MJ09",0,"Taurus Elements Shell",,65,,,,,,,,,
"MJ10",0,"Mars HeatTech&trade; Pullover",,66,,,,,,,,,
"MJ11",0,"Typhon Performance Fleece-lined Jacket",,60,,,,,,,,,
"MJ12",0,"Proteus Fitness Jackshirt",,45,,,,,,,,,
"MP01",0,"Caesar Warm-Up Pant",,35,,,,,,,,,
"MP02",0,"Viktor LumaTech&trade; Pant",,46,,,,,,,,,
"MP03",0,"Geo Insulated Jogging Pant",,51,,,,,,,,,
"MP04",0,"Supernova Sport Pant",,45,,,,,,,,,
"MP05",0,"Kratos Gym Pant",,57,,,,,,,,,
"MP06",0,"Mithra Warmup Pant",,28,,,,,,,,,
"MP07",0,"Thorpe Track Pant",,68,,,,,,,,,
"MP08",0,"Zeppelin Yoga Pant",,82,,,,,,,,,
"MP09",0,"Livingston All-Purpose Tight",,75,,,,,,,,,
"MP10",0,"Orestes Yoga Pant ",,66,,,,,,,,,
"MP11",0,"Aether Gym Pant ",,74,,,,,,,,,
"MP12",0,"Cronus Yoga Pant ",,48,,,,,,,,,
"MS01",0,"Aero Daily Fitness Tee",,24,,,,,,,,,
"MS02",0,"Ryker LumaTech&trade; Tee (V-neck)",,28,,,,,,,,,
"MS03",0,"Balboa Persistence Tee",,29,,,,,,,,,
"MS04",0,"Gobi HeatTec&reg; Tee",,29,,,,,,,,,
"MS05",0,"Helios EverCool&trade; Tee",,24,,,,,,,,,
"MS06",0,"Zoltan Gym Tee",,29,,,,,,,,,
"MS07",0,"Deion Long-Sleeve EverCool&trade; Tee",,39,,,,,,,,,
"MS08",0,"Strike Endurance Tee",,39,,,,,,,,,
"MS09",0,"Ryker LumaTech&trade; Tee (Crew-neck)",,32,,,,,,,,,
"MS10",0,"Logan  HeatTec&reg; Tee",,24,,,,,,,,,
"MS11",0,"Atomic Endurance Running Tee (V-neck)",,28,,,,,,,,,
"MS12",0,"Atomic Endurance Running Tee (Crew-Neck)",,29,,,,,,,,,
"MSH01",0,"Cobalt CoolTech&trade; Fitness Short",,44,,,,,,,,,
"MSH02",0,"Apollo Running Short",,32.5,,,,,,,,,
"MSH03",0,"Meteor Workout Short",,32.5,,,,,,,,,
"MSH04",0,"Torque Power Short",,32.5,,,,,,,,,
"MSH05",0,"Hawkeye Yoga Short",,29,,,,,,,,,
"MSH06",0,"Lono Yoga Short",,32,,,,,,,,,
"MSH07",0,"Rapha  Sports Short",,35,,,,,,,,,
"MSH08",0,"Orestes Fitness Short",,35,,,,,,,,,
"MSH09",0,"Troy Yoga Short",,24,,,,,,,,,
"MSH10",0,"Sol Active Short",,32,,,,,,,,,
"MSH11",0,"Arcadio Gym Short",,20,,,,,,,,,
"MSH12",0,"Pierce Gym Short",,27,,,,,,,,,
"MT01",0,"Erikssen CoolTech&trade; Fitness Tank",,29,,,,,,,,,
"MT02",0,"Tristan Endurance Tank",,29,,,,,,,,,
"MT03",0,"Primo Endurance Tank",,29,,,,,,,,,
"MT04",0,"Helios Endurance Tank",,32,,,,,,,,,
"MT05",0,"Rocco Gym Tank",,24,,,,,,,,,
"MT06",0,"Vulcan Weightlifting Tank",,28,,,,,,,,,
"MT07",0,"Argus All-Weather Tank",,22,,,,,,,,,
"MT08",0,"Sparta Gym Tank",,29,,,,,,,,,
"MT09",0,"Sinbad Fitness Tank",,29,,,,,,,,,
"MT10",0,"Tiberius Gym Tank",,18,,,,,,,,,
"MT11",0,"Atlas Fitness Tank",,18,,,,,,,,,
"MT12",0,"Cassius Sparring Tank",,18,,,,,,,,,
"WB01",0,"Electra Bra Top",,39,,,,,,,,,
"WB01-L-Black",0,"Electra Bra Top-L-Black",,39,,,,,,,,,
"WB01-L-Gray",0,"Electra Bra Top-L-Gray",,39,,,,,,,,,
"WB01-L-Purple",0,"Electra Bra Top-L-Purple",,39,,,,,,,,,
"WB01-M-Black",0,"Electra Bra Top-M-Black",,39,,,,,,,,,
"WB01-M-Gray",0,"Electra Bra Top-M-Gray",,39,,,,,,,,,
"WB01-M-Purple",0,"Electra Bra Top-M-Purple",,39,,,,,,,,,
"WB01-S-Black",0,"Electra Bra Top-S-Black",,39,,,,,,,,,
"WB01-S-Gray",0,"Electra Bra Top-S-Gray",,39,,,,,,,,,
"WB01-S-Purple",0,"Electra Bra Top-S-Purple",,39,,,,,,,,,
"WB01-XL-Black",0,"Electra Bra Top-XL-Black",,39,,,,,,,,,
"WB01-XL-Gray",0,"Electra Bra Top-XL-Gray",,39,,,,,,,,,
"WB01-XL-Purple",0,"Electra Bra Top-XL-Purple",,39,,,,,,,,,
"WB01-XS-Black",0,"Electra Bra Top-XS-Black",,39,,,,,,,,,
"WB01-XS-Gray",0,"Electra Bra Top-XS-Gray",,39,,,,,,,,,
"WB01-XS-Purple",0,"Electra Bra Top-XS-Purple",,39,,,,,,,,,
"WB02",0,"Erica Evercool Sports Bra",,39,,,,,,,,,
"WB02-L-Blue",0,"Erica Evercool Sports Bra-L-Blue",,39,,,,,,,,,
"WB02-L-Orange",0,"Erica Evercool Sports Bra-L-Orange",,39,,,,,,,,,
"WB02-L-Yellow",0,"Erica Evercool Sports Bra-L-Yellow",,39,,,,,,,,,
"WB02-M-Blue",0,"Erica Evercool Sports Bra-M-Blue",,39,,,,,,,,,
"WB02-M-Orange",0,"Erica Evercool Sports Bra-M-Orange",,39,,,,,,,,,
"WB02-M-Yellow",0,"Erica Evercool Sports Bra-M-Yellow",,39,,,,,,,,,
"WB02-S-Blue",0,"Erica Evercool Sports Bra-S-Blue",,39,,,,,,,,,
"WB02-S-Orange",0,"Erica Evercool Sports Bra-S-Orange",,39,,,,,,,,,
"WB02-S-Yellow",0,"Erica Evercool Sports Bra-S-Yellow",,39,,,,,,,,,
"WB02-XL-Blue",0,"Erica Evercool Sports Bra-XL-Blue",,39,,,,,,,,,
"WB02-XL-Orange",0,"Erica Evercool Sports Bra-XL-Orange",,39,,,,,,,,,
"WB02-XL-Yellow",0,"Erica Evercool Sports Bra-XL-Yellow",,39,,,,,,,,,
"WB02-XS-Blue",0,"Erica Evercool Sports Bra-XS-Blue",,39,,,,,,,,,
"WB02-XS-Orange",0,"Erica Evercool Sports Bra-XS-Orange",,39,,,,,,,,,
"WB02-XS-Yellow",0,"Erica Evercool Sports Bra-XS-Yellow",,39,,,,,,,,,
"WB03",0,"Celeste Sports Bra",,39,,,,,,,,,
"WB03-L-Green",0,"Celeste Sports Bra-L-Green",,39,,,,,,,,,
"WB03-L-Red",0,"Celeste Sports Bra-L-Red",,39,,,,,,,,,
"WB03-L-Yellow",0,"Celeste Sports Bra-L-Yellow",,39,,,,,,,,,
"WB03-M-Green",0,"Celeste Sports Bra-M-Green",,39,,,,,,,,,
"WB03-M-Red",0,"Celeste Sports Bra-M-Red",,39,,,,,,,,,
"WB03-M-Yellow",0,"Celeste Sports Bra-M-Yellow",,39,,,,,,,,,
"WB03-S-Green",0,"Celeste Sports Bra-S-Green",,39,,,,,,,,,
"WB03-S-Red",0,"Celeste Sports Bra-S-Red",,39,,,,,,,,,
"WB03-S-Yellow",0,"Celeste Sports Bra-S-Yellow",,39,,,,,,,,,
"WB03-XL-Green",0,"Celeste Sports Bra-XL-Green",,39,,,,,,,,,
"WB03-XL-Red",0,"Celeste Sports Bra-XL-Red",,39,,,,,,,,,
"WB03-XL-Yellow",0,"Celeste Sports Bra-XL-Yellow",,39,,,,,,,,,
"WB03-XS-Green",0,"Celeste Sports Bra-XS-Green",,39,,,,,,,,,
"WB03-XS-Red",0,"Celeste Sports Bra-XS-Red",,39,,,,,,,,,
"WB03-XS-Yellow",0,"Celeste Sports Bra-XS-Yellow",,39,,,,,,,,,
"WB04",0,"Prima Compete Bra Top",,24,,,,,,,,,
"WB04-L-Blue",0,"Prima Compete Bra Top-L-Blue",,24,,,,,,,,,
"WB04-L-Purple",0,"Prima Compete Bra Top-L-Purple",,24,,,,,,,,,
"WB04-L-Yellow",0,"Prima Compete Bra Top-L-Yellow",,24,,,,,,,,,
"WB04-M-Blue",0,"Prima Compete Bra Top-M-Blue",,24,,,,,,,,,
"WB04-M-Purple",0,"Prima Compete Bra Top-M-Purple",,24,,,,,,,,,
"WB04-M-Yellow",0,"Prima Compete Bra Top-M-Yellow",,24,,,,,,,,,
"WB04-S-Blue",0,"Prima Compete Bra Top-S-Blue",,24,,,,,,,,,
"WB04-S-Purple",0,"Prima Compete Bra Top-S-Purple",,24,,,,,,,,,
"WB04-S-Yellow",0,"Prima Compete Bra Top-S-Yellow",,24,,,,,,,,,
"WB04-XL-Blue",0,"Prima Compete Bra Top-XL-Blue",,24,,,,,,,,,
"WB04-XL-Purple",0,"Prima Compete Bra Top-XL-Purple",,24,,,,,,,,,
"WB04-XL-Yellow",0,"Prima Compete Bra Top-XL-Yellow",,24,,,,,,,,,
"WB04-XS-Blue",0,"Prima Compete Bra Top-XS-Blue",,24,,,,,,,,,
"WB04-XS-Purple",0,"Prima Compete Bra Top-XS-Purple",,24,,,,,,,,,
"WB04-XS-Yellow",0,"Prima Compete Bra Top-XS-Yellow",,24,,,,,,,,,
"WB05",0,"Lucia Cross-Fit Bra ",,39,,,,,,,,,
"WB05-L-Black",0,"Lucia Cross-Fit Bra -L-Black",,39,,,,,,,,,
"WB05-L-Orange",0,"Lucia Cross-Fit Bra -L-Orange",,39,,,,,,,,,
"WB05-L-Purple",0,"Lucia Cross-Fit Bra -L-Purple",,39,,,,,,,,,
"WB05-M-Black",0,"Lucia Cross-Fit Bra -M-Black",,39,,,,,,,,,
"WB05-M-Orange",0,"Lucia Cross-Fit Bra -M-Orange",,39,,,,,,,,,
"WB05-M-Purple",0,"Lucia Cross-Fit Bra -M-Purple",,39,,,,,,,,,
"WB05-S-Black",0,"Lucia Cross-Fit Bra -S-Black",,39,,,,,,,,,
"WB05-S-Orange",0,"Lucia Cross-Fit Bra -S-Orange",,39,,,,,,,,,
"WB05-S-Purple",0,"Lucia Cross-Fit Bra -S-Purple",,39,,,,,,,,,
"WB05-XL-Black",0,"Lucia Cross-Fit Bra -XL-Black",,39,,,,,,,,,
"WB05-XL-Orange",0,"Lucia Cross-Fit Bra -XL-Orange",,39,,,,,,,,,
"WB05-XL-Purple",0,"Lucia Cross-Fit Bra -XL-Purple",,39,,,,,,,,,
"WB05-XS-Black",0,"Lucia Cross-Fit Bra -XS-Black",,39,,,,,,,,,
"WB05-XS-Orange",0,"Lucia Cross-Fit Bra -XS-Orange",,39,,,,,,,,,
"WB05-XS-Purple",0,"Lucia Cross-Fit Bra -XS-Purple",,39,,,,,,,,,
"WH01",0,"Mona Pullover Hoodlie",,57,,,,,,,,,
"WH02",0,"Hera Pullover Hoodie",,48,,,,,,,,,
"WH03",0,"Autumn Pullie",,57,,,,,,,,,
"WH04",0,"Miko Pullover Hoodie",,69,,,,,,,,,
"WH05",0,"Selene Yoga Hoodie",,42,,,,,,,,,
"WH06",0,"Daphne Full-Zip Hoodie",,59,,,,,,,,,
"WH07",0,"Phoebe Zipper Sweatshirt",,59,,,,,,,,,
"WH08",0,"Cassia Funnel Sweatshirt",,48,,,,,,,,,
"WH09",0,"Ariel Roll Sleeve Sweatshirt",,39,,,,,,,,,
"WH10",0,"Helena Hooded Fleece",,55,,,,,,,,,
"WH11",0,"Eos V-Neck Hoodie",,54,,,,,,,,,
"WH12",0,"Circe Hooded Ice Fleece",,68,,,,,,,,,
"WJ01",0,"Stellar Solar Jacket",,75,,,,,,,,,
"WJ02",0,"Josie Yoga Jacket",,56.25,,,,,,,,,
"WJ03",0,"Augusta Pullover Jacket",,57,,,,,,,,,
"WJ04",0,"Ingrid Running Jacket",,84,,,,,,,,,
"WJ05",0,"Riona Full Zip Jacket",,60,,,,,,,,,
"WJ06",0,"Juno Jacket",,77,,,,,,,,,
"WJ06-L-Blue",0,"Juno Jacket-L-Blue",,77,,,,,,,,,
"WJ06-L-Green",0,"Juno Jacket-L-Green",,77,,,,,,,,,
"WJ06-L-Purple",0,"Juno Jacket-L-Purple",,77,,,,,,,,,
"WJ06-M-Blue",0,"Juno Jacket-M-Blue",,77,,,,,,,,,
"WJ06-M-Green",0,"Juno Jacket-M-Green",,77,,,,,,,,,
"WJ06-M-Purple",0,"Juno Jacket-M-Purple",,77,,,,,,,,,
"WJ06-S-Blue",0,"Juno Jacket-S-Blue",,77,,,,,,,,,
"WJ06-S-Green",0,"Juno Jacket-S-Green",,77,,,,,,,,,
"WJ06-S-Purple",0,"Juno Jacket-S-Purple",,77,,,,,,,,,
"WJ06-XL-Blue",0,"Juno Jacket-XL-Blue",,77,,,,,,,,,
"WJ06-XL-Green",0,"Juno Jacket-XL-Green",,77,,,,,,,,,
"WJ06-XL-Purple",0,"Juno Jacket-XL-Purple",,77,,,,,,,,,
"WJ06-XS-Blue",0,"Juno Jacket-XS-Blue",,77,,,,,,,,,
"WJ06-XS-Green",0,"Juno Jacket-XS-Green",,77,,,,,,,,,
"WJ06-XS-Purple",0,"Juno Jacket-XS-Purple",,77,,,,,,,,,
"WJ07",0,"Inez Full Zip Jacket",,59,,,,,,,,,
"WJ08",0,"Adrienne Trek Jacket",,57,,,,,,,,,
"WJ09",0,"Jade Yoga Jacket",,32,,,,,,,,,
"WJ09-L-Blue",0,"Jade Yoga Jacket-L-Blue",,32,,,,,,,,,
"WJ09-L-Gray",0,"Jade Yoga Jacket-L-Gray",,32,,,,,,,,,
"WJ09-L-Green",0,"Jade Yoga Jacket-L-Green",,32,,,,,,,,,
"WJ09-M-Green",0,"Jade Yoga Jacket-M-Green",,32,,,,,,,,,
"WJ09-XL-Blue",0,"Jade Yoga Jacket-XL-Blue",,32,,,,,,,,,
"WJ09-XL-Gray",0,"Jade Yoga Jacket-XL-Gray",,32,,,,,,,,,
"WJ09-XL-Green",0,"Jade Yoga Jacket-XL-Green",,32,,,,,,,,,
"WJ10",0,"Nadia Elements Shell",,69,,,,,,,,,
"WJ10-L-Black",0,"Nadia Elements Shell-L-Black",,69,,,,,,,,,
"WJ10-L-Orange",0,"Nadia Elements Shell-L-Orange",,69,,,,,,,,,
"WJ10-L-Yellow",0,"Nadia Elements Shell-L-Yellow",,69,,,,,,,,,
"WJ10-M-Black",0,"Nadia Elements Shell-M-Black",,69,,,,,,,,,
"WJ10-M-Orange",0,"Nadia Elements Shell-M-Orange",,69,,,,,,,,,
"WJ10-M-Yellow",0,"Nadia Elements Shell-M-Yellow",,69,,,,,,,,,
"WJ10-S-Black",0,"Nadia Elements Shell-S-Black",,69,,,,,,,,,
"WJ10-S-Orange",0,"Nadia Elements Shell-S-Orange",,69,,,,,,,,,
"WJ10-S-Yellow",0,"Nadia Elements Shell-S-Yellow",,69,,,,,,,,,
"WJ10-XL-Black",0,"Nadia Elements Shell-XL-Black",,69,,,,,,,,,
"WJ10-XL-Orange",0,"Nadia Elements Shell-XL-Orange",,69,,,,,,,,,
"WJ10-XL-Yellow",0,"Nadia Elements Shell-XL-Yellow",,69,,,,,,,,,
"WJ10-XS-Black",0,"Nadia Elements Shell-XS-Black",,69,,,,,,,,,
"WJ10-XS-Orange",0,"Nadia Elements Shell-XS-Orange",,69,,,,,,,,,
"WJ10-XS-Yellow",0,"Nadia Elements Shell-XS-Yellow",,69,,,,,,,,,
"WJ11",0,"Neve Studio Dance Jacket",,69,,,,,,,,,
"WJ11-L-Black",0,"Neve Studio Dance Jacket-L-Black",,69,,,,,,,,,
"WJ11-L-Blue",0,"Neve Studio Dance Jacket-L-Blue",,69,,,,,,,,,
"WJ11-L-Orange",0,"Neve Studio Dance Jacket-L-Orange",,69,,,,,,,,,
"WJ11-M-Black",0,"Neve Studio Dance Jacket-M-Black",,69,,,,,,,,,
"WJ11-M-Blue",0,"Neve Studio Dance Jacket-M-Blue",,69,,,,,,,,,
"WJ11-M-Orange",0,"Neve Studio Dance Jacket-M-Orange",,69,,,,,,,,,
"WJ11-S-Black",0,"Neve Studio Dance Jacket-S-Black",,69,,,,,,,,,
"WJ11-S-Blue",0,"Neve Studio Dance Jacket-S-Blue",,69,,,,,,,,,
"WJ11-S-Orange",0,"Neve Studio Dance Jacket-S-Orange",,69,,,,,,,,,
"WJ11-XL-Black",0,"Neve Studio Dance Jacket-XL-Black",,69,,,,,,,,,
"WJ11-XL-Blue",0,"Neve Studio Dance Jacket-XL-Blue",,69,,,,,,,,,
"WJ11-XL-Orange",0,"Neve Studio Dance Jacket-XL-Orange",,69,,,,,,,,,
"WJ11-XS-Black",0,"Neve Studio Dance Jacket-XS-Black",,69,,,,,,,,,
"WJ11-XS-Blue",0,"Neve Studio Dance Jacket-XS-Blue",,69,,,,,,,,,
"WJ11-XS-Orange",0,"Neve Studio Dance Jacket-XS-Orange",,69,,,,,,,,,
"WJ12",0,"Olivia 1/4 Zip Light Jacket",,77,,,,,,,,,
"WJ12-L-Black",0,"Olivia 1/4 Zip Light Jacket-L-Black",,77,,,,,,,,,
"WJ12-L-Blue",0,"Olivia 1/4 Zip Light Jacket-L-Blue",,77,,,,,,,,,
"WJ12-L-Purple",0,"Olivia 1/4 Zip Light Jacket-L-Purple",,77,,,,,,,,,
"WJ12-M-Black",0,"Olivia 1/4 Zip Light Jacket-M-Black",,77,,,,,,,,,
"WJ12-M-Blue",0,"Olivia 1/4 Zip Light Jacket-M-Blue",,77,,,,,,,,,
"WJ12-M-Purple",0,"Olivia 1/4 Zip Light Jacket-M-Purple",,77,,,,,,,,,
"WJ12-S-Black",0,"Olivia 1/4 Zip Light Jacket-S-Black",,77,,,,,,,,,
"WJ12-S-Blue",0,"Olivia 1/4 Zip Light Jacket-S-Blue",,77,,,,,,,,,
"WJ12-S-Purple",0,"Olivia 1/4 Zip Light Jacket-S-Purple",,77,,,,,,,,,
"WJ12-XL-Black",0,"Olivia 1/4 Zip Light Jacket-XL-Black",,77,,,,,,,,,
"WJ12-XL-Blue",0,"Olivia 1/4 Zip Light Jacket-XL-Blue",,77,,,,,,,,,
"WJ12-XL-Purple",0,"Olivia 1/4 Zip Light Jacket-XL-Purple",,77,,,,,,,,,
"WJ12-XS-Black",0,"Olivia 1/4 Zip Light Jacket-XS-Black",,77,,,,,,,,,
"WJ12-XS-Blue",0,"Olivia 1/4 Zip Light Jacket-XS-Blue",,77,,,,,,,,,
"WJ12-XS-Purple",0,"Olivia 1/4 Zip Light Jacket-XS-Purple",,77,,,,,,,,,
"WP01",0,"Karmen Yoga Pant",,39,,,,,,,,,
"WP01-28-Black",0,"Karmen Yoga Pant-28-Black",,39,,,,,,,,,
"WP01-28-Gray",0,"Karmen Yoga Pant-28-Gray",,39,,,,,,,,,
"WP01-28-White",0,"Karmen Yoga Pant-28-White",,39,,,,,,,,,
"WP01-29-Black",0,"Karmen Yoga Pant-29-Black",,39,,,,,,,,,
"WP01-29-Gray",0,"Karmen Yoga Pant-29-Gray",,39,,,,,,,,,
"WP01-29-White",0,"Karmen Yoga Pant-29-White",,39,,,,,,,,,
"WP02",0,"Emma Leggings",,42,,,,,,,,,
"WP02-28-Blue",0,"Emma Leggings-28-Blue",,42,,,,,,,,,
"WP02-28-Purple",0,"Emma Leggings-28-Purple",,42,,,,,,,,,
"WP02-28-Red",0,"Emma Leggings-28-Red",,42,,,,,,,,,
"WP02-29-Blue",0,"Emma Leggings-29-Blue",,42,,,,,,,,,
"WP02-29-Purple",0,"Emma Leggings-29-Purple",,42,,,,,,,,,
"WP02-29-Red",0,"Emma Leggings-29-Red",,42,,,,,,,,,
"WP03",0,"Ida Workout Parachute Pant",,48,,,,,,,,,
"WP03-28-Black",0,"Ida Workout Parachute Pant-28-Black",,48,,,,,,,,,
"WP03-28-Blue",0,"Ida Workout Parachute Pant-28-Blue",,48,,,,,,,,,
"WP03-28-Purple",0,"Ida Workout Parachute Pant-28-Purple",,48,,,,,,,,,
"WP03-29-Black",0,"Ida Workout Parachute Pant-29-Black",,48,,,,,,,,,
"WP03-29-Blue",0,"Ida Workout Parachute Pant-29-Blue",,48,,,,,,,,,
"WP03-29-Purple",0,"Ida Workout Parachute Pant-29-Purple",,48,,,,,,,,,
"WP04",0,"Cora Parachute Pant",,75,,,,,,,,,
"WP04-28-Black",0,"Cora Parachute Pant-28-Black",,75,,,,,,,,,
"WP04-28-Blue",0,"Cora Parachute Pant-28-Blue",,75,,,,,,,,,
"WP04-28-White",0,"Cora Parachute Pant-28-White",,75,,,,,,,,,
"WP04-29-Black",0,"Cora Parachute Pant-29-Black",,75,,,,,,,,,
"WP04-29-Blue",0,"Cora Parachute Pant-29-Blue",,75,,,,,,,,,
"WP04-29-White",0,"Cora Parachute Pant-29-White",,75,,,,,,,,,
"WP05",0,"Sahara Leggings",,75,,,,,,,,,
"WP05-28-Blue",0,"Sahara Leggings-28-Blue",,75,,,,,,,,,
"WP05-28-Gray",0,"Sahara Leggings-28-Gray",,75,,,,,,,,,
"WP05-28-Red",0,"Sahara Leggings-28-Red",,75,,,,,,,,,
"WP05-29-Blue",0,"Sahara Leggings-29-Blue",,75,,,,,,,,,
"WP05-29-Gray",0,"Sahara Leggings-29-Gray",,75,,,,,,,,,
"WP05-29-Red",0,"Sahara Leggings-29-Red",,75,,,,,,,,,
"WP06",0,"Diana Tights",,59,,,,,,,,,
"WP06-28-Black",0,"Diana Tights-28-Black",,59,,,,,,,,,
"WP06-28-Blue",0,"Diana Tights-28-Blue",,59,,,,,,,,,
"WP06-28-Orange",0,"Diana Tights-28-Orange",,59,,,,,,,,,
"WP06-29-Black",0,"Diana Tights-29-Black",,59,,,,,,,,,
"WP06-29-Blue",0,"Diana Tights-29-Blue",,59,,,,,,,,,
"WP06-29-Orange",0,"Diana Tights-29-Orange",,59,,,,,,,,,
"WP07",0,"Aeon Capri",,48,,,,,,,,,
"WP07-28-Black",0,"Aeon Capri-28-Black",,48,,,,,,,,,
"WP07-28-Blue",0,"Aeon Capri-28-Blue",,48,,,,,,,,,
"WP07-28-Orange",0,"Aeon Capri-28-Orange",,48,,,,,,,,,
"WP07-29-Black",0,"Aeon Capri-29-Black",,48,,,,,,,,,
"WP07-29-Blue",0,"Aeon Capri-29-Blue",,48,,,,,,,,,
"WP07-29-Orange",0,"Aeon Capri-29-Orange",,48,,,,,,,,,
"WP08",0,"Bardot Capri",,48,,,,,,,,,
"WP08-28-Black",0,"Bardot Capri-28-Black",,48,,,,,,,,,
"WP08-28-Green",0,"Bardot Capri-28-Green",,48,,,,,,,,,
"WP08-28-Red",0,"Bardot Capri-28-Red",,48,,,,,,,,,
"WP08-29-Black",0,"Bardot Capri-29-Black",,48,,,,,,,,,
"WP08-29-Green",0,"Bardot Capri-29-Green",,48,,,,,,,,,
"WP08-29-Red",0,"Bardot Capri-29-Red",,48,,,,,,,,,
"WP09",0,"Carina Basic Capri",,51,,,,,,,,,
"WP09-28-Black",0,"Carina Basic Capri-28-Black",,51,,,,,,,,,
"WP09-28-Blue",0,"Carina Basic Capri-28-Blue",,51,,,,,,,,,
"WP09-28-Purple",0,"Carina Basic Capri-28-Purple",,51,,,,,,,,,
"WP09-29-Black",0,"Carina Basic Capri-29-Black",,51,,,,,,,,,
"WP09-29-Blue",0,"Carina Basic Capri-29-Blue",,51,,,,,,,,,
"WP09-29-Purple",0,"Carina Basic Capri-29-Purple",,51,,,,,,,,,
"WP10",0,"Daria Bikram Pant",,51,,,,,,,,,
"WP10-28-Black",0,"Daria Bikram Pant-28-Black",,51,,,,,,,,,
"WP10-28-Gray",0,"Daria Bikram Pant-28-Gray",,51,,,,,,,,,
"WP10-28-White",0,"Daria Bikram Pant-28-White",,51,,,,,,,,,
